0,175354
0,1797485
0,1786957
0,178299
0,1763153
0,1712952
0,1723022
0,1781006
0,1704559
0,1742706
0,1717834
0,1772156
0,1706085
0,1685638
0,1733704
0,1799011
0,1641846
0,1657867
0,1701202
0,1707458
0,1747131
0,1765442
0,1801605
0,1747589
0,1802063
0,1743317
0,179245
0,1719818
0,1829376
0,1799469
0,1714478
0,1743469
0,1808319
0,1783447
0,1698303
0,1840363
0,1723175
0,1720581
0,178421
0,1786346
0,1755524
0,1761017
0,1717834
0,1748962
0,1809692
0,1735992
0,1726227
0,1752014
0,1752625
0,1680298
0,1669159
0,1676636
0,1733246
0,1779938
0,182312
0,1755981
0,1753387
0,173172
0,1751709
0,1733093
0,1718903
0,1670837
0,1699066
0,1731873
0,1722565
0,1737518
0,1902618
0,1761475
0,1821289
0,1746979
0,173172
0,1734924
0,176651
0,1842194
0,1761017
0,1728058
0,1748657
0,1836548
0,1826782
0,1727753
0,1815948
0,1826019
0,1838531
0,1730652
0,1772614
0,1779785
0,1763611
0,1730347
0,1773224
0,1758881
0,176712
0,1739349
0,1763458
0,1821594
0,1813507
0,1840668
0,1737671
0,1763763
0,1847839
0,1796875
0,1752319
0,1839142
0,1754303
0,1873322
0,1840057
0,181488
0,1822662
0,1832275
0,1751862
0,1850586
0,1785736
0,1800232
0,177475
0,1791077
0,1783142
0,1774292
0,1830597
0,1791687
0,17453
0,1820374
0,1790009
0,1791382
0,1795807
0,1811371
0,1762085
0,1761322
0,1714325
0,1782074
0,1764526
0,180069
0,1756439
0,1772003
0,1799927
0,1781158
0,1744995
0,1761932
0,181488
0,1825562
0,1766663
0,1795044
0,1821442
0,1848297
0,1798096
0,1808472
0,1807709
0,1797791
0,1785736
0,1824188
0,176178
0,176651
0,1777496
0,1786346
0,1798248
0,1828766
0,190567
0,1773376
0,1742859
0,1772308
0,1789551
0,1742706
0,1769562
0,1879883
0,180069
0,1758881
0,1811981
0,1833954
0,1862488
0,1766815
0,1741333
0,1791077
0,1743317
0,1808777
0,1856537
0,1786194
0,1796112
0,1828613
0,1793671
0,1862488
0,1798096
0,1784668
0,1769409
0,1782532
0,1830139
0,1774292
0,184845
0,180481
0,1790161
0,1811523
0,1880188
0,177124
0,1749268
0,1739197
0,1841125
0,1742859
0,1848755
0,1842346
0,1870117
0,1832275
0,1765137
0,1767883
0,1913147
0,1869507
0,1781311
0,178772
0,1719666
0,1793518
0,1720581
0,1805115
0,1715088
0,1733398
0,183075
0,1869812
0,177063
0,1808777
0,1767273
0,1791687
0,1687317
0,1827393
0,177124
0,1747742
0,1781921
0,177063
0,1667786
0,1773071
0,1873779
0,1878967
0,1861267
0,1911011
0,1931763
0,1841736
0,1689148
0,1668701
0,1721191
0,1759338
0,1756897
0,1687012
0,1720276
0,1740112
0,1752319
0,1813965
0,1795044
0,1808472
0,1714478
0,1748657
0,1795959
0,1732178
0,1778564
0,175354
0,1764526
0,1813049
0,1796875
0,1879578
0,1756897
0,180603
0,1760864
0,1753845
0,1800842
0,1761169
0,1744385
0,1737671
0,1708374
0,1726685
0,1808167
0,180542
0,1738586
0,1708984
0,161438
0,1702271
0,1708984
0,1730042
0,1747437
0,174469
0,1770325
0,1758423
0,1781616
0,1811829
0,1773376
0,1869507
0,17453
0,1798096
0,1851807
0,177124
0,1808472
0,176239
0,1835327
0,1911621
0,1800232
0,1795349
0,1713257
0,1783142
0,1768799
0,1747742
0,1828613
0,1748962
0,1813965
0,175354
0,1767273
0,1734314
0,1878662
0,1793823
0,1792603
0,1843567
0,1727905
0,1847839
0,1773376
0,1813354
0,1812439
0,1785278
0,1854248
0,1836548
0,1724243
0,1803894
0,1759644
0,1782837
0,177002
0,1750793
0,1716003
0,1757202
0,1755066
0,1792297
0,1763916
0,1767883
0,1755371
0,1795044
0,1779785
0,1629028
0,1656189
0,1641235
0,1635437
0,1706238
0,171936
0,1709595
0,1739807
0,1705933
0,183197
0,1760864
0,1699829
0,1772156
0,1801147
0,1764221
0,1792297
0,1711426
0,1737366
0,1730347
0,1741943
0,179718
0,1799011
0,1715698
0,1761475
0,1719971
0,1818848
0,1820374
0,1795349
0,1842651
0,2970886
0,1760864
0,1774292
0,309021
0,1807251
0,182312
0,177887
0,177124
0,1810303
0,1911011
0,1760559
0,1780701
0,1759949
0,1806946
0,1687012
0,1810913
0,1811218
0,1858215
0,1724548
0,1831665
0,174408
0,1834717
0,172699
0,1782837
0,1824341
0,1863403
0,1712646
0,1715088
0,1738281
0,1679688
0,1689148
0,1790466
0,1813354
0,1809692
0,1756592
0,1843872
0,1727295
0,1719971
0,180542
0,1783447
0,1766052
0,1879272
0,182373
0,182373
0,1792603
0,1764221
0,1742554
0,1759338
0,1795044
0,1875
0,1834717
0,1781311
0,1768799
0,1748352
0,1902466
0,177948
0,1766357
0,1739807
0,1808167
0,1785889
0,1733704
0,1723938
0,173584
0,1639099
0,1708679
0,1738892
0,1726379
0,1742249
0,1828613
0,1759338
0,17453
0,1813965
0,1814575
0,18573
0,1853943
0,1812439
0,1708984
0,1756287
0,1721497
0,1767883
0,1748352
0,1640015
0,1716003
0,1767578
0,174408
0,1833801
0,1790466
0,1769409
0,178009
0,1812134
0,183197
0,1772766
0,1846008
0,1819763
0,1770325
0,1806335
0,1784668
0,1703796
0,180481
0,1843872
0,1720886
0,1825867
0,1832275
0,1862488
0,1856079
0,1835327
0,1712036
0,1706848
0,1750488
0,1719055
0,1719971
0,1755371
0,1725159
0,181488
0,1792908
0,1866455
0,1791992
0,1845093
0,1844788
0,1826782
0,1844177
0,1835938
0,1838989
0,1787415
0,1881104
0,2019348
0,1806946
0,1799011
0,1871338
0,1807251
0,1795349
0,188324
0,1772766
0,1800537
0,1812439
0,1838074
0,1849976
0,1774902
0,1897888
0,1876221
0,1823425
0,175415
0,1824646
0,1805725
0,1756287
0,1812439
0,1901855
0,1860352
0,1869812
0,1874695
0,1804504
0,1936035
0,1855164
0,1879578
0,1853638
0,1827393
0,1819458
0,183075
0,1876831
0,1754456
0,1826782
0,1816101
0,1839905
0,1717224
0,1773071
0,1821289
0,1860352
0,1874084
0,1871338
0,1861267
0,1799927
0,1824036
0,1795044
0,1831055
0,1872559
0,1827087
0,1845703
0,1751099
0,179718
0,1936646
0,1833191
0,1804199
0,1917725
0,1789856
0,1853333
0,1876831
0,1922913
0,1747131
0,1872864
0,1934814
0,1845703
0,1798096
0,1810913
0,1887207
0,1803589
0,1856689
0,1871948
0,1811523
0,1856079
0,1759033
0,1818237
0,1842041
0,1860962
0,1815796
0,1759644
0,1726074
0,1724243
0,1757813
0,1812744
0,1768799
0,1703491
0,182251
0,178894
0,1751709
0,1845093
0,1824341
0,1782837
0,1848755
0,1879272
0,1776123
0,1757202
0,1938477
0,1871338
0,1858521
0,1886597
0,178833
0,1858521
0,1864624
0,1916504
0,1820068
0,1811523
0,1880493
0,1844482
0,1809082
0,1975708
0,1820679
0,1782837
0,1808472
0,1792603
0,1809082
0,1915894
0,1803589
0,1807861
0,187439
0,1813354
0,1824341
0,1828613
0,1871948
0,1969604
0,1809082
0,1894531
0,1877441
0,1843872
0,1923828
0,1833496
0,184021
0,190979
0,189209
0,1865845
0,184021
0,1918335
0,1870117
0,1893921
0,1918335
0,1914063
0,1975098
0,1865234
0,1861572
0,1817017
0,1911621
0,1872559
0,1871948
0,1920166
0,1946411
0,1930542
0,1899414
0,1818237
0,1894531
0,1876221
0,1877441
0,1821289
0,1890869
0,1884155
0,178772
0,180603
0,1835327
0,1814575
0,1849365
0,177063
0,1972046
0,1824951
0,1813965
0,1845703
0,18396
0,1859741
0,1837769
0,1898193
0,1889038
0,1883545
0,1890259
0,1863403
0,1890869
0,1918335
0,1890259
0,1904907
0,1948242
0,1880493
0,1856079
0,1869507
0,1898804
0,192688
0,1907959
0,194458
0,1824951
0,192749
0,1864014
0,1911011
0,1915283
0,1726685
0,1815796
0,1907349
0,1934204
0,190918
0,1887817
0,1898804
0,1867676
0,1894531
0,1881714
0,182251
0,1950073
0,1902466
0,1820679
0,1832275
0,1799927
0,1848145
0,1776123
0,1772461
0,1812134
0,1967773
0,1845703
0,1844482
0,1804199
0,1780396
0,1870728
0,190918
0,1899414
0,180481
0,1756592
0,1762085
0,1791992
0,1742554
0,1723022
0,1820068
0,1772461
0,1867676
0,1859131
0,18573
0,1846924
0,1851196
0,1827393
0,1845703
0,1882935
0,19104
0,1875
0,1911621
0,1835327
0,184082
0,178833
0,1794434
0,1793213
0,190918
0,1860352
0,2045288
0,1939087
0,1844482
0,1865845
0,1868286
0,1818237
0,177063
0,1777344
0,1887207
0,1863403
0,185791
0,1906128
0,1942139
0,1946411
0,1791992
0,187439
0,1925659
0,1829834
0,1832275
0,185791
0,1834106
0,1786499
0,1843872
0,1851807
0,184082
0,1868286
0,1921997
0,1911621
0,1900635
0,1846924
0,1956177
0,1930542
0,1920166
0,1929932
0,1980591
0,1938477
0,1896362
0,1914063
0,1880493
0,1901245
0,1862793
0,1862183
0,192627
0,1893311
0,1950684
0,1906128
0,1890869
0,1963501
0,1958008
0,1912842
0,194458
0,196167
0,1923828
0,18573
0,1862793
0,189209
0,1851196
0,1838379
0,1920776
0,1911621
0,1942139
0,1871948
0,1937256
0,1845093
0,1887207
0,1906128
0,1891479
0,1812134
0,1894531
0,1918945
0,1972046
0,1876831
0,19104
0,1925049
0,192688
0,1785889
0,1906738
0,1931152
0,1934814
0,1884766
0,1915283
0,1956177
0,1963501
0,2000732
0,1931763
0,2206421
